sales_date	customer_id	invoice_num	starfire_lantern_qty	nightlock_net_qty	invoice_amount
2024-11-19	D12 Ember Corp.	427070	23	12	495
2024-11-19	D4 Tidefront Supplies	427019	25	15	609
2024-11-19	D4 Tidefront Supplies	427118	19	10	441
2024-11-19	D4 Tidefront Supplies	427106	18	10	414
2024-11-19	D12 Ember Corp.	427045	12	14	449
2024-11-19	D12 Ember Corp.	427023	22	11	508
2024-11-19	D4 Tidefront Supplies	427129	28	10	466
2024-11-19	D3 SignalWorks	427139	23	10	444
2024-11-19	D12 Ember Corp.	427130	21	8	415
2024-11-19	D12 Ember Corp.	427029	12	7	312
2024-11-19	D12 Ember Corp.	427010	17	14	499
2024-11-19	D12 Ember Corp.	427015	13	8	328
2024-11-19	D12 Ember Corp.	427041	14	11	415
2024-11-19	D4 Tidefront Supplies	427071	15	15	495
2024-11-19	D4 Tidefront Supplies	427087	25	11	492
2024-11-19	D12 Ember Corp.	427050	17	12	441
2024-11-19	D12 Ember Corp.	427005	8	10	298
2024-11-19	D3 SignalWorks	427055	15	12	475
2024-11-19	D3 SignalWorks	426998	35	8	494
2024-11-19	D12 Ember Corp.	427061	25	7	416
2024-11-19	D12 Ember Corp.	427138	29	15	567
2024-11-19	D3 SignalWorks	427054	37	11	596
2024-11-19	D4 Tidefront Supplies	427137	17	9	412
2024-11-19	D12 Ember Corp.	427052	24	8	440
2024-11-19	D11 Harvest Defense Co.	427126	13	6	312
2024-11-19	D12 Ember Corp.	427100	11	9	335
2024-11-19	D12 Ember Corp.	427051	27	8	469
2024-11-19	D4 Tidefront Supplies	427031	27	8	432
2024-11-19	D12 Ember Corp.	427119	14	17	537
2024-11-19	D4 Tidefront Supplies	427027	33	6	406
2024-11-19	D12 Ember Corp.	427109	18	12	418
2024-11-19	D12 Ember Corp.	427057	26	14	545
2024-11-19	D4 Tidefront Supplies	427079	22	10	463
2024-11-19	D12 Ember Corp.	427046	14	11	391
2024-11-19	D12 Ember Corp.	427088	31	11	521
2024-11-19	D12 Ember Corp.	427018	19	9	415
2024-11-19	D3 SignalWorks	427035	22	14	494
2024-11-19	D3 SignalWorks	427030	17	12	464
2024-11-19	D11 Harvest Defense Co.	427092	18	5	312
2024-11-19	D3 SignalWorks	427099	25	7	390
2024-11-19	D12 Ember Corp.	427090	20	10	447
2024-11-19	D11 Harvest Defense Co.	427032	32	16	621
2024-11-19	D4 Tidefront Supplies	427024	18	8	335
2024-11-19	D4 Tidefront Supplies	427075	25	7	380
2024-11-19	D4 Tidefront Supplies	427098	17	11	477
2024-11-19	D12 Ember Corp.	427093	21	11	451
2024-11-19	D12 Ember Corp.	427116	23	7	383
2024-11-19	D12 Ember Corp.	427060	21	8	442
2024-11-19	D12 Ember Corp.	427132	12	8	378
2024-11-19	D4 Tidefront Supplies	427059	35	9	557
2024-11-19	D12 Ember Corp.	427048	22	10	445
2024-11-19	D11 Harvest Defense Co.	427085	19	7	360
2024-11-19	D12 Ember Corp.	427101	16	9	433
2024-11-19	D3 SignalWorks	427077	16	9	373
2024-11-19	D12 Ember Corp.	427114	15	8	381
2024-11-19	D12 Ember Corp.	427102	12	10	399
2024-11-19	D11 Harvest Defense Co.	427025	31	8	462
2024-11-19	D3 SignalWorks	427121	15	10	388
2024-11-19	D4 Tidefront Supplies	427097	22	9	446
2024-11-19	D4 Tidefront Supplies	427117	43	15	720
2024-11-19	D4 Tidefront Supplies	427115	23	10	435
2024-11-19	D3 SignalWorks	427127	19	11	445
2024-11-19	D4 Tidefront Supplies	427064	22	14	546
2024-11-19	D3 SignalWorks	427078	16	11	406
2024-11-20	D11 Harvest Defense Co.	427213	20	9	418
2024-11-20	D4 Tidefront Supplies	427144	14	10	426
2024-11-20	D4 Tidefront Supplies	427202	12	9	358
2024-11-20	D4 Tidefront Supplies	427185	14	10	405
2024-11-20	D3 SignalWorks	427288	27	8	408
2024-11-20	D12 Ember Corp.	427167	26	7	414
2024-11-20	D11 Harvest Defense Co.	427276	6	12	373
2024-11-20	D12 Ember Corp.	427262	22	13	491
2024-11-20	D12 Ember Corp.	427162	23	17	524
2024-11-20	D12 Ember Corp.	427259	16	13	436
2024-11-20	D12 Ember Corp.	427170	29	8	438
2024-11-20	D4 Tidefront Supplies	427229	24	6	406
2024-11-20	D11 Harvest Defense Co.	427145	19	13	471
2024-11-20	D4 Tidefront Supplies	427184	16	13	447
2024-11-20	D3 SignalWorks	427149	15	12	408
2024-11-20	D3 SignalWorks	427242	32	7	497
2024-11-20	D3 SignalWorks	427208	25	12	488
2024-11-20	D12 Ember Corp.	427269	12	9	329
2024-11-20	D12 Ember Corp.	427289	25	11	461
2024-11-20	D12 Ember Corp.	427150	25	8	439
2024-11-20	D4 Tidefront Supplies	427254	27	7	388
2024-11-20	D12 Ember Corp.	427153	16	9	384
2024-11-20	D12 Ember Corp.	427219	22	17	566
2024-11-20	D12 Ember Corp.	427143	13	7	321
2024-11-20	D4 Tidefront Supplies	427179	25	9	474
2024-11-20	D11 Harvest Defense Co.	427142	19	9	390
2024-11-20	D12 Ember Corp.	427183	20	14	495
2024-11-20	D4 Tidefront Supplies	427171	30	12	538
2024-11-20	D12 Ember Corp.	427286	23	8	458
2024-11-20	D12 Ember Corp.	427151	19	9	368
2024-11-20	D12 Ember Corp.	427237	16	9	335
2024-11-20	D11 Harvest Defense Co.	427252	21	10	428
2024-11-20	D4 Tidefront Supplies	427265	24	12	507
2024-11-20	D11 Harvest Defense Co.	427161	20	9	453
2024-11-20	D3 SignalWorks	427279	19	12	429
2024-11-20	D4 Tidefront Supplies	427224	27	10	466
2024-11-20	D12 Ember Corp.	427287	24	8	391
2024-11-20	D4 Tidefront Supplies	427235	35	5	406
2024-11-20	D4 Tidefront Supplies	427203	20	7	325
2024-11-20	D4 Tidefront Supplies	427274	13	6	306
2024-11-20	D4 Tidefront Supplies	427223	12	9	298
2024-11-20	D3 SignalWorks	427282	23	11	472
2024-11-20	D11 Harvest Defense Co.	427209	25	9	423
2024-11-20	D4 Tidefront Supplies	427230	18	17	538
2024-11-20	D11 Harvest Defense Co.	427249	17	12	426
2024-11-20	D3 SignalWorks	427173	21	10	422
2024-11-20	D3 SignalWorks	427154	18	6	360
2024-11-20	D12 Ember Corp.	427212	30	6	401
2024-11-20	D4 Tidefront Supplies	427181	13	10	381
2024-11-20	D4 Tidefront Supplies	427146	27	8	393
2024-11-20	D3 SignalWorks	427158	20	12	472
2024-11-20	D4 Tidefront Supplies	427174	18	10	426
2024-11-20	D4 Tidefront Supplies	427271	22	10	429
2024-11-20	D12 Ember Corp.	427198	19	12	428
2024-11-20	D12 Ember Corp.	427270	12	7	339
2024-11-20	D3 SignalWorks	427193	20	11	463
2024-11-20	D12 Ember Corp.	427192	23	12	511
2024-11-20	D4 Tidefront Supplies	427280	5	11	343
2024-11-20	D12 Ember Corp.	427200	26	5	370
2024-11-20	D4 Tidefront Supplies	427207	17	10	436
2024-11-20	D12 Ember Corp.	427177	18	6	324
2024-11-20	D4 Tidefront Supplies	427253	7	8	333
2024-11-20	D11 Harvest Defense Co.	427187	16	9	377
2024-11-20	D12 Ember Corp.	427141	23	11	509
2024-11-20	D3 SignalWorks	427266	27	10	416
2024-11-20	D12 Ember Corp.	427281	18	11	432
2024-11-20	D4 Tidefront Supplies	427196	19	9	436
2024-11-20	D12 Ember Corp.	427244	29	8	463
2024-11-20	D12 Ember Corp.	427156	15	9	350
2024-11-20	D4 Tidefront Supplies	427190	18	13	480
2024-11-20	D11 Harvest Defense Co.	427166	25	10	493
2024-11-20	D12 Ember Corp.	427160	20	7	349
2024-11-20	D12 Ember Corp.	427238	18	12	495
2024-11-20	D11 Harvest Defense Co.	427236	11	11	411
2024-11-20	D4 Tidefront Supplies	427163	28	4	372
2024-11-20	D12 Ember Corp.	427283	32	10	479
2024-11-20	D4 Tidefront Supplies	427155	17	13	428
2024-11-20	D12 Ember Corp.	427245	22	6	392
2024-11-20	D12 Ember Corp.	427239	29	13	562
2024-11-20	D11 Harvest Defense Co.	427267	24	10	421
2024-11-20	D4 Tidefront Supplies	427285	26	7	368
2024-11-20	D12 Ember Corp.	427168	24	18	618
2024-11-20	D3 SignalWorks	427260	17	7	345
2024-11-20	D12 Ember Corp.	427189	17	8	388
2024-11-20	D4 Tidefront Supplies	427241	24	12	535
2024-11-20	D11 Harvest Defense Co.	427275	27	11	522
2024-11-20	D12 Ember Corp.	427246	25	11	514
2024-11-20	D12 Ember Corp.	427226	17	10	435
2024-11-20	D4 Tidefront Supplies	427148	26	13	522
2024-11-20	D4 Tidefront Supplies	427257	15	3	309
2024-11-20	D4 Tidefront Supplies	427273	15	8	362
2024-11-20	D12 Ember Corp.	427191	18	11	418
2024-11-20	D11 Harvest Defense Co.	427284	18	12	465
2024-11-20	D4 Tidefront Supplies	427188	24	10	475
2024-11-20	D12 Ember Corp.	427232	22	11	431
2024-11-20	D11 Harvest Defense Co.	427243	23	10	464
2024-11-20	D3 SignalWorks	427210	25	13	554
2024-11-20	D12 Ember Corp.	427233	28	12	519
2024-11-20	D3 SignalWorks	427195	18	5	294
2024-11-20	D3 SignalWorks	427216	20	11	444
2024-11-20	D3 SignalWorks	427180	12	11	414
2024-11-20	D12 Ember Corp.	427231	8	8	298
2024-11-20	D4 Tidefront Supplies	427217	10	12	444
2024-11-20	D12 Ember Corp.	427278	24	8	438
2024-11-21	D3 SignalWorks	427330	19	10	465
2024-11-21	D12 Ember Corp.	427433	18	13	522
2024-11-21	D11 Harvest Defense Co.	427303	11	5	268
2024-11-21	D4 Tidefront Supplies	427331	23	10	452
2024-11-21	D4 Tidefront Supplies	427360	17	6	333
2024-11-21	D11 Harvest Defense Co.	427385	26	11	531
2024-11-21	D12 Ember Corp.	427352	21	7	395
2024-11-21	D11 Harvest Defense Co.	427325	20	10	427
2024-11-21	D3 SignalWorks	427414	17	9	378
2024-11-21	D12 Ember Corp.	427403	8	10	367
2024-11-21	D3 SignalWorks	427295	25	14	535
2024-11-21	D11 Harvest Defense Co.	427438	18	13	449
2024-11-21	D4 Tidefront Supplies	427390	18	14	462
2024-11-21	D4 Tidefront Supplies	427417	21	14	488
2024-11-21	D12 Ember Corp.	427354	10	11	360
2024-11-21	D3 SignalWorks	427357	20	8	411
2024-11-21	D4 Tidefront Supplies	427428	22	10	390
2024-11-21	D12 Ember Corp.	427356	30	12	531
2024-11-21	D4 Tidefront Supplies	427411	6	11	323
2024-11-21	D12 Ember Corp.	427340	30	13	583
2024-11-21	D11 Harvest Defense Co.	427317	26	14	576
2024-11-21	D12 Ember Corp.	427290	23	15	567
2024-11-21	D12 Ember Corp.	427405	25	13	534
2024-11-21	D12 Ember Corp.	427347	23	9	404
2024-11-21	D12 Ember Corp.	427349	3	10	329
2024-11-21	D11 Harvest Defense Co.	427400	21	11	467
2024-11-21	D4 Tidefront Supplies	427399	28	10	491
2024-11-21	D12 Ember Corp.	427410	16	12	400
2024-11-21	D3 SignalWorks	427430	17	12	501
2024-11-21	D12 Ember Corp.	427297	12	11	416
2024-11-21	D12 Ember Corp.	427421	17	11	439
2024-11-21	D4 Tidefront Supplies	427383	22	13	489
2024-11-21	D4 Tidefront Supplies	427392	22	11	485
2024-11-21	D12 Ember Corp.	427418	13	13	427
2024-11-21	D3 SignalWorks	427423	28	12	520
2024-11-21	D12 Ember Corp.	427298	32	12	527
2024-11-21	D12 Ember Corp.	427404	16	9	427
2024-11-21	D12 Ember Corp.	427342	26	13	554
2024-11-21	D11 Harvest Defense Co.	427415	17	12	462
2024-11-21	D12 Ember Corp.	427343	20	11	488
2024-11-21	D12 Ember Corp.	427344	14	9	389
2024-11-21	D12 Ember Corp.	427332	29	10	505
2024-11-21	D12 Ember Corp.	427361	27	7	429
2024-11-21	D12 Ember Corp.	427294	26	7	436
2024-11-21	D12 Ember Corp.	427367	21	6	354
2024-11-21	D4 Tidefront Supplies	427338	24	18	652
2024-11-21	D12 Ember Corp.	427366	14	15	486
2024-11-21	D3 SignalWorks	427306	22	12	449
2024-11-21	D11 Harvest Defense Co.	427320	7	9	326
2024-11-21	D11 Harvest Defense Co.	427305	22	17	594
2024-11-21	D4 Tidefront Supplies	427362	18	8	376
2024-11-21	D12 Ember Corp.	427335	15	7	344
2024-11-21	D3 SignalWorks	427307	22	10	453
2024-11-21	D12 Ember Corp.	427371	29	11	453
2024-11-21	D11 Harvest Defense Co.	427419	12	9	338
2024-11-21	D4 Tidefront Supplies	427407	22	11	477
2024-11-21	D12 Ember Corp.	427304	19	16	492
2024-11-21	D3 SignalWorks	427336	36	6	484
2024-11-21	D12 Ember Corp.	427435	28	11	492
2024-11-21	D11 Harvest Defense Co.	427292	13	9	339
2024-11-21	D4 Tidefront Supplies	427374	16	12	444
2024-11-21	D12 Ember Corp.	427437	14	7	347
2024-11-21	D3 SignalWorks	427370	29	6	410
2024-11-21	D3 SignalWorks	427345	27	14	549
2024-11-21	D4 Tidefront Supplies	427328	36	11	571
2024-11-21	D4 Tidefront Supplies	427351	21	10	471
2024-11-21	D11 Harvest Defense Co.	427337	25	10	477
2024-11-21	D12 Ember Corp.	427364	7	11	396
2024-11-21	D3 SignalWorks	427432	21	18	613
2024-11-21	D12 Ember Corp.	427429	9	11	402
2024-11-21	D4 Tidefront Supplies	427334	29	11	519
2024-11-21	D4 Tidefront Supplies	427312	24	13	489
2024-11-21	D12 Ember Corp.	427291	31	8	490
2024-11-21	D3 SignalWorks	427310	17	9	392
2024-11-21	D4 Tidefront Supplies	427308	17	13	501
2024-11-21	D12 Ember Corp.	427316	23	7	402
2024-11-21	D12 Ember Corp.	427434	21	6	347
2024-11-21	D12 Ember Corp.	427406	24	11	485
2024-11-21	D4 Tidefront Supplies	427355	20	13	502
2024-11-21	D3 SignalWorks	427396	22	14	532
2024-11-21	D12 Ember Corp.	427422	17	4	309
2024-11-21	D4 Tidefront Supplies	427427	17	12	398
2024-11-21	D12 Ember Corp.	427369	14	15	533
2024-11-21	D12 Ember Corp.	427420	17	10	426
2024-11-21	D12 Ember Corp.	427319	21	9	416
2024-11-21	D12 Ember Corp.	427381	28	7	420
2024-11-21	D3 SignalWorks	427329	16	17	573
2024-11-21	D12 Ember Corp.	427348	31	9	483
2024-11-21	D3 SignalWorks	427439	22	13	524
2024-11-21	D11 Harvest Defense Co.	427376	8	11	312
2024-11-21	D4 Tidefront Supplies	427326	13	7	316
2024-11-21	D12 Ember Corp.	427375	14	13	501
2024-11-21	D4 Tidefront Supplies	427436	20	10	447
2024-11-21	D4 Tidefront Supplies	427324	14	8	354
2024-11-21	D3 SignalWorks	427299	21	10	435
2024-11-21	D12 Ember Corp.	427379	36	6	465
2024-11-21	D12 Ember Corp.	427353	14	8	361
2024-11-21	D11 Harvest Defense Co.	427323	19	11	432
2024-11-22	D12 Ember Corp.	427467	13	6	308
2024-11-22	D4 Tidefront Supplies	427519	21	9	440
2024-11-22	D4 Tidefront Supplies	427481	18	11	468
2024-11-22	D3 SignalWorks	427581	26	8	437
2024-11-22	D3 SignalWorks	427527	20	10	461
2024-11-22	D3 SignalWorks	427518	26	7	401
2024-11-22	D12 Ember Corp.	427555	17	9	419
2024-11-22	D12 Ember Corp.	427537	34	5	465
2024-11-22	D11 Harvest Defense Co.	427461	21	14	505
2024-11-22	D12 Ember Corp.	427494	33	13	601
2024-11-22	D11 Harvest Defense Co.	427478	18	7	370
2024-11-22	D4 Tidefront Supplies	427503	21	8	429
2024-11-22	D12 Ember Corp.	427586	13	6	335
2024-11-22	D12 Ember Corp.	427492	21	12	438
2024-11-22	D3 SignalWorks	427570	25	5	355
2024-11-22	D3 SignalWorks	427589	20	9	427
2024-11-22	D12 Ember Corp.	427513	19	13	450
2024-11-22	D12 Ember Corp.	427471	18	7	335
2024-11-22	D12 Ember Corp.	427452	37	9	553
2024-11-22	D3 SignalWorks	427525	20	11	448
2024-11-22	D11 Harvest Defense Co.	427561	30	13	555
2024-11-22	D12 Ember Corp.	427579	20	9	411
2024-11-22	D11 Harvest Defense Co.	427546	19	13	480
2024-11-22	D4 Tidefront Supplies	427543	24	9	443
2024-11-22	D4 Tidefront Supplies	427553	11	10	389
2024-11-22	D12 Ember Corp.	427455	14	9	371
2024-11-22	D4 Tidefront Supplies	427459	24	14	567
2024-11-22	D11 Harvest Defense Co.	427568	20	7	411
2024-11-22	D3 SignalWorks	427533	14	6	315
2024-11-22	D4 Tidefront Supplies	427514	20	12	500
2024-11-22	D11 Harvest Defense Co.	427565	23	9	464
2024-11-22	D3 SignalWorks	427490	22	6	364
2024-11-22	D4 Tidefront Supplies	427530	27	7	409
2024-11-22	D3 SignalWorks	427498	24	7	392
2024-11-22	D12 Ember Corp.	427556	21	10	435
2024-11-22	D12 Ember Corp.	427515	32	13	611
2024-11-22	D4 Tidefront Supplies	427542	28	11	524
2024-11-22	D4 Tidefront Supplies	427444	10	12	395
2024-11-22	D4 Tidefront Supplies	427558	26	13	532
2024-11-22	D4 Tidefront Supplies	427468	13	12	456
2024-11-22	D3 SignalWorks	427499	21	7	394
2024-11-22	D3 SignalWorks	427487	23	11	472
2024-11-22	D12 Ember Corp.	427489	11	10	359
2024-11-22	D12 Ember Corp.	427493	14	6	324
2024-11-22	D3 SignalWorks	427544	15	11	428
2024-11-22	D3 SignalWorks	427574	6	12	366
2024-11-22	D12 Ember Corp.	427545	7	10	339
2024-11-22	D11 Harvest Defense Co.	427516	25	13	562
2024-11-22	D12 Ember Corp.	427482	19	9	442
2024-11-22	D12 Ember Corp.	427486	35	9	567
2024-11-22	D3 SignalWorks	427440	27	12	518
2024-11-22	D12 Ember Corp.	427479	19	16	549
2024-11-22	D11 Harvest Defense Co.	427507	20	10	446
2024-11-22	D12 Ember Corp.	427511	20	16	581
2024-11-22	D11 Harvest Defense Co.	427562	29	16	616
2024-11-22	D12 Ember Corp.	427523	32	8	449
2024-11-22	D3 SignalWorks	427454	27	9	442
2024-11-22	D4 Tidefront Supplies	427517	21	9	396
2024-11-22	D12 Ember Corp.	427549	20	7	381
2024-11-22	D4 Tidefront Supplies	427554	13	13	475
2024-11-22	D12 Ember Corp.	427457	23	14	521
2024-11-22	D11 Harvest Defense Co.	427551	25	8	425
2024-11-22	D3 SignalWorks	427460	19	7	354
2024-11-22	D4 Tidefront Supplies	427576	26	7	485
2024-11-22	D11 Harvest Defense Co.	427451	17	8	420
2024-11-22	D11 Harvest Defense Co.	427548	23	7	395
2024-11-22	D11 Harvest Defense Co.	427456	21	15	551
2024-11-22	D4 Tidefront Supplies	427476	15	7	303
2024-11-22	D4 Tidefront Supplies	427538	15	12	429
2024-11-22	D3 SignalWorks	427473	13	6	319
2024-11-22	D12 Ember Corp.	427571	21	8	412
2024-11-22	D11 Harvest Defense Co.	427509	23	11	495
2024-11-22	D11 Harvest Defense Co.	427587	23	13	523
2024-11-22	D3 SignalWorks	427462	14	12	458
2024-11-22	D12 Ember Corp.	427567	19	11	487
2024-11-22	D3 SignalWorks	427526	25	12	456
2024-11-22	D4 Tidefront Supplies	427524	24	15	497
2024-11-22	D4 Tidefront Supplies	427484	9	6	299
2024-11-22	D4 Tidefront Supplies	427566	19	8	401
2024-11-22	D12 Ember Corp.	427572	20	11	434
2024-11-22	D12 Ember Corp.	427559	13	12	431
2024-11-22	D11 Harvest Defense Co.	427564	22	15	572
2024-11-22	D3 SignalWorks	427465	24	11	514
2024-11-22	D4 Tidefront Supplies	427584	15	11	432
2024-11-22	D3 SignalWorks	427510	21	8	401
2024-11-22	D12 Ember Corp.	427448	26	5	397
2024-11-22	D4 Tidefront Supplies	427547	9	8	305
2024-11-22	D4 Tidefront Supplies	427580	16	9	378
2024-11-22	D11 Harvest Defense Co.	427529	25	8	403
2024-11-22	D4 Tidefront Supplies	427520	24	8	390
2024-11-22	D3 SignalWorks	427541	23	8	423
2024-11-22	D11 Harvest Defense Co.	427521	12	9	358
2024-11-22	D12 Ember Corp.	427508	18	7	334
2024-11-22	D4 Tidefront Supplies	427550	11	19	539
2024-11-22	D3 SignalWorks	427469	21	6	314
2024-11-22	D3 SignalWorks	427472	34	11	540
2024-11-22	D12 Ember Corp.	427552	30	12	527
2024-11-22	D3 SignalWorks	427588	33	13	559
2024-11-22	D4 Tidefront Supplies	427495	18	14	492
2024-11-22	D3 SignalWorks	427497	19	12	450
2024-11-22	D4 Tidefront Supplies	427491	27	11	488
2024-11-22	D4 Tidefront Supplies	427485	15	13	462
2024-11-22	D4 Tidefront Supplies	427442	23	11	410
2024-11-22	D3 SignalWorks	427480	20	12	410
2024-11-25	D3 SignalWorks	428016	21	11	421
2024-11-25	D4 Tidefront Supplies	427948	16	10	370
2024-11-25	D12 Ember Corp.	427905	19	11	432
2024-11-25	D4 Tidefront Supplies	427995	24	6	377
2024-11-25	D4 Tidefront Supplies	427956	24	9	455
2024-11-25	D3 SignalWorks	427896	31	8	464
2024-11-25	D3 SignalWorks	427941	25	11	484
2024-11-25	D12 Ember Corp.	427935	16	6	285
2024-11-25	D12 Ember Corp.	427974	8	6	257
2024-11-25	D4 Tidefront Supplies	428021	27	14	567
2024-11-25	D3 SignalWorks	427893	19	9	366
2024-11-25	D12 Ember Corp.	427967	26	7	405
2024-11-25	D12 Ember Corp.	427954	18	10	425
2024-11-25	D12 Ember Corp.	427920	21	8	408
2024-11-25	D3 SignalWorks	427913	13	12	432
2024-11-25	D12 Ember Corp.	428017	17	13	487
2024-11-25	D12 Ember Corp.	427916	18	8	389
2024-11-25	D12 Ember Corp.	427918	15	12	426
2024-11-25	D12 Ember Corp.	428003	24	7	403
2024-11-25	D12 Ember Corp.	427994	28	9	534
2024-11-25	D12 Ember Corp.	427914	12	12	441
2024-11-25	D4 Tidefront Supplies	427899	14	5	292
2024-11-25	D12 Ember Corp.	427980	13	12	443
2024-11-25	D4 Tidefront Supplies	427991	17	13	448
2024-11-25	D11 Harvest Defense Co.	428036	8	4	242
2024-11-25	D4 Tidefront Supplies	427949	27	10	477
2024-11-25	D3 SignalWorks	427895	12	12	415
2024-11-25	D12 Ember Corp.	427990	15	12	424
2024-11-25	D4 Tidefront Supplies	428018	37	10	534
2024-11-25	D12 Ember Corp.	427988	10	13	385
2024-11-25	D11 Harvest Defense Co.	427940	22	12	457
2024-11-25	D12 Ember Corp.	427911	19	14	522
2024-11-25	D11 Harvest Defense Co.	427965	20	16	557
2024-11-25	D12 Ember Corp.	427907	6	10	345
2024-11-25	D4 Tidefront Supplies	427909	20	6	369
2024-11-25	D4 Tidefront Supplies	428012	25	7	420
2024-11-25	D12 Ember Corp.	427955	19	12	479
2024-11-25	D4 Tidefront Supplies	428009	7	12	372
2024-11-25	D11 Harvest Defense Co.	427999	19	4	313
2024-11-25	D11 Harvest Defense Co.	427937	13	9	356
2024-11-25	D12 Ember Corp.	428000	21	14	521
2024-11-25	D12 Ember Corp.	427925	8	9	343
2024-11-25	D3 SignalWorks	428020	16	13	502
2024-11-25	D4 Tidefront Supplies	428001	33	12	596
2024-11-25	D12 Ember Corp.	427992	15	6	325
2024-11-25	D4 Tidefront Supplies	427997	12	12	404
2024-11-25	D12 Ember Corp.	427985	16	10	406
2024-11-25	D11 Harvest Defense Co.	427930	15	10	374
2024-11-25	D4 Tidefront Supplies	428027	19	13	405
2024-11-25	D12 Ember Corp.	427982	27	13	512
2024-11-25	D12 Ember Corp.	427942	8	13	381
2024-11-25	D11 Harvest Defense Co.	428008	34	15	559
2024-11-25	D12 Ember Corp.	427929	15	7	332
2024-11-25	D12 Ember Corp.	427945	13	15	482
2024-11-25	D12 Ember Corp.	427947	20	10	417
2024-11-25	D11 Harvest Defense Co.	427998	30	12	545
2024-11-25	D11 Harvest Defense Co.	427946	24	10	469
2024-11-25	D3 SignalWorks	427993	13	15	462
2024-11-25	D12 Ember Corp.	428028	23	7	418
2024-11-25	D12 Ember Corp.	428025	16	9	379
2024-11-25	D12 Ember Corp.	428037	19	10	417
2024-11-25	D12 Ember Corp.	427898	15	10	390
2024-11-25	D3 SignalWorks	427910	10	7	243
2024-11-25	D12 Ember Corp.	427972	20	4	347
2024-11-25	D11 Harvest Defense Co.	427989	25	8	456
2024-11-25	D12 Ember Corp.	427906	18	9	345
2024-11-25	D3 SignalWorks	428011	25	12	513
2024-11-25	D4 Tidefront Supplies	427973	25	8	453
2024-11-25	D3 SignalWorks	427953	15	10	372
2024-11-25	D12 Ember Corp.	428033	18	11	436
2024-11-25	D12 Ember Corp.	427933	15	9	337
2024-11-25	D11 Harvest Defense Co.	427986	18	11	433
2024-11-25	D3 SignalWorks	428024	24	15	578
2024-11-25	D12 Ember Corp.	427950	20	13	467
2024-11-25	D12 Ember Corp.	428006	20	12	497
2024-11-25	D3 SignalWorks	427923	26	7	464
2024-11-25	D4 Tidefront Supplies	427961	29	8	440
2024-11-25	D3 SignalWorks	427924	19	9	387
2024-11-25	D11 Harvest Defense Co.	428015	14	13	441
2024-11-25	D12 Ember Corp.	427979	14	14	450
2024-11-25	D4 Tidefront Supplies	428030	25	9	469
2024-11-25	D3 SignalWorks	427890	10	15	442
2024-11-25	D4 Tidefront Supplies	427939	17	7	346
2024-11-25	D3 SignalWorks	427904	24	9	418
2024-11-25	D3 SignalWorks	428035	11	8	285
2024-11-25	D12 Ember Corp.	428039	17	14	495
2024-11-25	D4 Tidefront Supplies	427902	21	14	459
2024-11-25	D4 Tidefront Supplies	427970	20	10	469
2024-11-25	D3 SignalWorks	427919	27	12	516
2024-11-25	D4 Tidefront Supplies	428005	22	10	429
2024-11-25	D4 Tidefront Supplies	427938	14	12	466
2024-11-25	D4 Tidefront Supplies	428010	22	6	327
2024-11-25	D4 Tidefront Supplies	427952	18	5	374
2024-11-25	D12 Ember Corp.	428032	17	10	399
2024-11-25	D11 Harvest Defense Co.	427900	20	13	450
2024-11-26	D3 SignalWorks	428113	26	12	532
2024-11-26	D4 Tidefront Supplies	428143	21	13	515
2024-11-26	D12 Ember Corp.	428048	23	6	383
2024-11-26	D4 Tidefront Supplies	428072	18	12	461
2024-11-26	D3 SignalWorks	428122	27	14	523
2024-11-26	D4 Tidefront Supplies	428056	26	8	457
2024-11-26	D12 Ember Corp.	428150	24	8	408
2024-11-26	D12 Ember Corp.	428105	23	13	560
